,Complete,Decision,Received,Sent
mjharri4,0.6,0.2,0.6,0.7
mjherberger,0.0,0.0,0.0,0.0
mjhollo,0.0,0.0,0.571428571429,1.0
mjhowe1,0.0,0.0,0.0,0.0
mjj101186,0.0,0.0,0.0,0.0
mjk3t,1.0,0.8,1.0,1.0
mjk46,0.0,0.857142857143,0.714285714286,0.0
mjkamins,0.0,0.0,0.0,0.0
mjl128,0.0,0.375,0.125,1.0
mjl14,0.0,0.0,0.0,0.0
MJLaw,1.0,1.0,1.0,1.0
mjm282,0.0,0.0,0.0,0.0
mjm81881,0.0,0.0,0.0,0.0
mjmorr,0.0,0.0,0.0,0.0
MJM,0.0,0.0,0.0,0.0
mjn1242cal,1.0,0.8,0.8,1.0
mjn298,0.0,0.0,0.0,0.0
mjnelson,0.0,0.0,0.0,0.0
mjohns2,0.0,0.0,0.0,0.0
mjohnson6565,0.0,0.2,0.0,0.8
mjones1930,0.0,0.0,0.0,0.0
mjones83,1.0,1.0,1.0,1.0
mjones92,0.0,0.0,0.0,0.0
mjones,0.0,0.0,0.0,0.0
MJoyDriver,0.0,0.0,0.0,0.0
mjp02002,0.0,0.0,0.0,0.0
mjpayne55,0.5,0.0,0.5,1.0
mjpennin,0.5,0.333333333333,0.666666666667,0.666666666667
mjr0773,0.0,1.0,1.0,1.0
mjr1523,1.0,1.0,1.0,1.0
mjrogers15,0.75,0.1875,0.9375,1.0
Mjroth1020,0.0,0.0,0.0,0.0
mjs002,0.0,0.0,0.0,0.0
mjs0223,0.0,0.555555555556,0.0,1.0
mjs235law,0.0,0.0,0.0,0.0
mjshiba,0.0,0.333333333333,0.0,0.0
mjsmith1088,0.0,0.416666666667,0.0,1.0
mjsteg,0.615384615385,1.0,0.923076923077,0.923076923077
mjt11,0.0,0.0,0.0,0.0
mjt1492,0.538461538462,0.923076923077,0.846153846154,1.0
mjt2002,0.0,0.0,0.0,0.0
mjteh,1.0,1.0,1.0,1.0
MJterp,0.0,0.0,0.0,0.0
mjudd,0.0,0.75,0.0,0.75
mjung3,0.0,0.0,0.0,0.0
mjv04f,0.0,0.0,0.0,0.0
mjv362,1.0,1.0,1.0,1.0
mjvaugh1,0.0,0.0,0.0,0.0
mjw6789,0.0,0.0,0.0,0.0
MJW723,0.0,0.0,0.0,0.0
mjwaus,0.0,0.0,0.0,0.0
MJWPerkins,0.0,0.0,0.0,0.0
mjw,0.5,0.5,0.0,0.0
mjx,0.333333333333,0.111111111111,0.444444444444,0.0
mjy19900109,0.0,0.0,0.0,0.0
mj_adler,0.0,0.0,0.0,0.0
mj_raider,0.0,0.0,0.0,0.0
mk09,1.0,1.0,0.0,1.0
mk119,0.0,0.0,0.0,0.0
mk47,0.0,0.0,0.0,0.0
mk4,0.0,0.0,0.0,0.0
mk8011,0.166666666667,0.666666666667,0.0,0.166666666667
mka09,0.0,0.0,0.0,0.0
mkagan,1.0,0.875,1.0,1.0
mkane01,0.4,1.0,1.0,1.0
mkap8,0.0,0.0,0.0,0.0
mkarlan,0.0,0.0,0.0,0.0
mkasalo,0.0,0.0,0.0,0.0
mkashley,0.692307692308,1.0,0.615384615385,1.0
mkat27,0.2,0.8,0.6,0.4
mkaufman,0.0,0.0,0.0,0.0
mkaupa,0.0,0.0,0.0,0.0
mkayb,0.833333333333,1.0,0.75,1.0
mkaynard,0.0,0.0,0.0,0.0
mkbaker,0.0,0.0,0.0,0.0
mkbraga,0.0,0.0,0.0,0.0
mkburke02,0.0,0.0,0.0,0.0
mkb,0.0,1.0,0.0,1.0
mkc123,0.0,0.0,0.0,0.0
mkc5,0.0,0.0,0.0,0.0
mkc842,0.0,0.0,0.0,0.0
mkchester457,0.0,0.0,0.0,0.0
mkclaiborne,0.0,0.0,0.0,0.0
mkell18,0.0,0.0909090909091,0.0909090909091,0.909090909091
mkellyksu,0.0,0.0,0.0,0.0
mkgresham,0.0,0.0,0.0,0.0
Mkhoudari,0.0,0.0,0.0,0.0
mkhvistani,0.0,0.0,0.0,0.0
mkim102,0.0,0.0,0.0,0.0
mking1,0.0,0.0,0.0,0.0
mkjones,0.0,0.0,0.0,0.0
mkjr210,0.0,0.0,0.0,0.0
mkk2011,0.0666666666667,0.6,0.0,1.0
MKKailey,0.0,0.0,0.0,0.0
mkkelly82,0.0,0.0,0.0,0.0
mklari01,0.0,0.0,0.0,0.0
mklausler,0.0,0.0,0.0,0.0
mklaw11,1.0,1.0,1.0,1.0
mklee05091953,0.0,0.0,0.0,0.0
mklee1953,0.0,0.0,0.0,0.0
mklepich,0.0,0.0,0.0,0.0
Mkm1689,0.0526315789474,0.210526315789,0.0,0.0
mkm41,0.0,0.0,0.0,0.0
mkm6381,0.0,0.0,0.0,0.0
mkmccorm,0.0,0.0,0.0,0.0
mkmk,0.0,0.0,0.0,0.0
mkmonroe,0.0,0.0,0.0,0.0
mkmorrill,0.0,0.0,0.0,0.0
mkn04002,0.0,0.0,0.0,0.0
mkohen,0.0,0.0,0.0,0.0
mkollmann3,0.0,0.0,0.0,0.0
mkollmeier,0.0,0.0,0.0,0.0
mkolnberger,0.0,0.0,0.0,0.0
mkos9113,0.0,0.0,0.0,0.0
MKP,0.0,0.8,0.0,1.0
mkr115005,0.0,0.0,0.0,0.0
mkr1985,0.0,0.0,0.0,0.0
mkr2585,0.0,0.0,0.0,0.0
mkrich397,0.0,0.0,0.0,0.0
mkrisint,0.0,0.0,0.0,0.0
MKristenMi,0.0,0.0,0.0,0.0
mks16,0.0,0.75,0.0,0.0
mksavage,0.0,0.0,0.0,0.0
mkscan,0.0,0.0,0.0,0.0
mksdacw,0.0,0.0,0.0,0.0
mkshaff2,0.875,1.0,0.25,1.0
mksilva,0.0,0.0,0.0,0.0
mkthai,0.0,0.0,0.0,0.0
mkubal,1.0,0.8,1.0,1.0
mkuehner,0.0,0.0,0.0,0.0
mkurti098,0.0,0.0,0.0,0.0
mkurti,0.0,0.0,0.0,0.0
Mkvegas2,0.0,0.0,0.0,0.0
mkvgafcg,0.0,0.0,0.0,0.0
mkwst,0.4,0.6,0.2,0.6
ml015,0.0,0.0,0.0,0.0
ml12,1.0,0.25,0.75,1.0
ml2013,0.0,0.8,0.0,0.8
ml2069,0.0,0.0,0.0,0.0
ml2190,0.0,0.0,0.0,0.0
ml256044,0.0,0.0,0.0,0.0
ml2srosie,0.291666666667,0.25,0.0416666666667,0.291666666667
ml516,0.0,0.0,0.0,0.0
ml642005,0.0,0.0,0.0,0.0
ml720,0.0,0.0,0.0,0.0
mla364,0.0,0.0,0.0,0.0
mlabor7,0.0,0.0,0.0,0.0
mlagrone,0.0,0.0,0.0,0.0
mlamare,0.0,0.0,0.0,0.0
mlambright,0.0,0.0,0.0,0.0
mlank214,0.0,0.0,0.0,0.0
mlapato,0.0,0.0,0.0,0.0
mlarson23,0.0,0.0,0.0,0.0
mlaurent,1.0,1.0,1.0,1.0
mlav0202,0.272727272727,0.181818181818,0.0909090909091,0.0909090909091
MLaw16,1.0,1.0,1.0,1.0
mlaw17,1.0,1.0,0.0,1.0
Mlaw22,0.0,0.0,0.0,0.0
mlawless,0.0,0.75,0.0,1.0
MLawSchool,1.0,1.0,1.0,1.0
mlb7217,0.0,0.0,0.0,0.0
mlbennani,1.0,1.0,1.0,1.0
mlbrennan,0.0,0.0,0.0,0.0
mlbtwo,0.0,0.75,0.0,0.0
mlb,0.0,0.0,0.0,0.0
mlcarey,0.0,0.0,0.0,0.0
mlcowart,1.0,1.0,1.0,1.0
mld35bc1983,0.0,0.0,0.0,0.0
mld35bc,0.0,0.0,0.0,0.0
mldowell,0.928571428571,0.5,0.0,1.0
Mle122490,0.0,0.0,0.0,0.0
mle1593,0.0,0.0,0.0,0.0
mleary07,0.0,0.0,0.0,0.0
MLEBresser,0.0,0.0,0.0,0.0
mledesma8,0.0,0.0,0.0,0.0
mlee11,0.888888888889,1.0,0.888888888889,1.0
mlee203,0.0,0.0,0.0,0.0
MLeigh,0.428571428571,0.714285714286,1.0,1.0
mlekr,0.0,0.0,0.0,0.0
mlenora,0.0,0.0,0.0,0.0
mlent,0.0,0.3,0.0,1.0
mlenyo,0.0,0.909090909091,0.0,1.0
mletten,0.0,0.0,0.0,0.0
mlevi3,0.1,0.0,0.3,1.0
mlevy79,0.0,0.0,0.0,0.0
mlewis87,0.0,0.25,0.0,0.25
mleydeck,0.0,0.0,0.0,0.0
mlf019,0.0,0.0,0.0,0.0
mlf267,0.0,0.0,0.0,0.0
mlferkel,0.0,0.0,0.0,0.0
mlfrancisco,0.166666666667,0.0,0.166666666667,0.0
mlf,0.0,0.0,0.0,0.0
mlg1986,0.0,0.0,0.0,0.0
mlgo,0.0,0.0,0.0,0.0
mlgreen,0.0,0.0,0.0,0.0
mlicav,0.0,0.0,0.0,0.0
mliebling,0.0,0.0,0.0,0.0
mlingebach,0.0,0.0,0.0,0.0
mlipsco,0.4,0.2,0.8,1.0
mlis,0.0,0.0,0.0,0.0
mlitchfield,0.0,0.0,0.0,0.0
MLJ,0.0,0.0,0.0,0.0
mll2116,0.0,0.0,0.0,0.0
mllealexa,0.0,0.0,0.0,0.0
mlleflipote,0.0,0.0,1.0,1.0
mllelafayette,0.0,0.0,0.0,0.0
mllerustad,0.0,0.416666666667,0.0,0.0
mllestar,0.0,0.0,0.0,0.0
mllewash,0.0,0.0,0.0,0.0
mlm875,0.0,0.0,0.0,0.0
mlmiller,0.0,0.0,0.0,0.0
mlm,0.0,0.0588235294118,0.0,0.0
mloecker,0.0,0.0,0.0,0.0
Mlogsdon89,0.0,0.0,0.0,0.0
mloker,0.0,0.0,0.0,0.0
mlong,0.0,0.666666666667,0.0,0.0
mlopez2600,0.5,1.0,1.0,1.0
Mlopez7960,0.0,0.0,0.0,0.111111111111
mlorenz,0.0,0.0,0.0,0.0
mlouis,0.0,0.0,0.0,0.0
Mloving2,0.0,0.0,0.0,0.0
mlozoya,0.0,0.0,0.0,0.0
mlprice,0.0,0.0,0.0,0.0
MLS716,0.0,0.0,0.0,0.0
mls83,0.0,0.0,0.0,0.0
mlsa,0.0,0.0,0.0,0.0
mlstanga01,0.0,0.0,0.0,0.0
mlt0525,1.0,1.0,1.0,1.0
mlt,0.0,0.0,0.0,0.0
mlud13,0.181818181818,0.454545454545,0.181818181818,0.454545454545
mlvtz8,0.0,0.0,0.0,0.0
Mlw0805,0.0,0.125,0.125,1.0
mlwebb03,0.0,0.0,0.0,0.0
mlwessel,0.0,0.0,0.0,0.0
mlwest,0.0,0.0,0.0,0.0
mlynn,0.0,0.0,0.0,0.0
mlysford,0.0,0.0,0.0,0.0
mm08,0.0,0.0,0.0,0.0
mm1405,1.0,1.0,1.0,1.0
mm2009,0.666666666667,0.666666666667,0.6,1.0
mm2245,1.0,0.0,1.0,1.0
mm24grls,0.0,0.0,0.0,0.0
mm24,0.333333333333,0.333333333333,0.0,0.0
mm2580,0.166666666667,0.75,0.0,1.0
mm2891,0.0,0.666666666667,0.0,1.0
mm3456,1.0,0.818181818182,1.0,1.0
mm477,0.0,0.0,0.0,0.0
MM5718,1.0,1.0,1.0,1.0
mm7817,0.0,1.0,1.0,0.0
mm921,0.0,0.0,0.0,0.0
mm97,0.0,0.0,0.0,0.0
mma32,0.0,0.0,0.0,0.0
mma3315,0.0,0.0,0.0,0.0
mma8e,0.0,0.0,0.0,0.0
mmadcock,1.0,1.0,0.75,1.0
MMadzelan,0.0,0.0,0.0,0.0
mmagid,0.0,0.0,0.0,0.0
mmagyar,0.0,0.0,0.0,0.0
mmahon3,0.0,0.0,0.0,0.0
mmahurin,0.0,0.0,0.0,0.0
mmaJD,0.0,0.0,0.0,1.0
mmajkut,0.0,0.0,0.0,0.0
mmarc007,0.428571428571,1.0,0.857142857143,0.857142857143
mmargo,0.0,0.0,0.0,0.0
mmariani16,0.0,0.0,0.0,0.0
mmarie,0.411764705882,0.176470588235,0.176470588235,1.0
mmarks,0.0,0.0,0.0,0.0
mmarr007,0.0,0.0,0.0,0.0
mmartinmarie,0.0,0.0,0.0,0.0
MMaryC4,0.333333333333,0.166666666667,0.333333333333,0.333333333333
mmarzuoli,0.0,0.0,0.0,0.0
mmasell,0.0,0.0,0.0,0.0
mmason45,0.0,0.0,0.0,0.0
mmatthews85,0.0,0.0,0.0,0.0
mmattice,0.0,0.0,0.0,0.0
MMAVALETUDO,1.0,0.6,0.0,0.0
mma,0.846153846154,0.692307692308,0.0,0.846153846154
mmb06c,0.0,0.0,0.0,0.0
mmbloom,0.8,0.6,1.0,1.0
mmbt123,0.2,0.4,0.2,0.2
mmc8591,0.384615384615,0.692307692308,0.230769230769,0.230769230769
mmcarr126,0.666666666667,0.666666666667,0.666666666667,0.666666666667
mmcarrido,1.0,0.0,0.0,1.0
mmccart7,0.0,0.0,0.0,0.0
mmcconne,0.0,0.0,0.0,0.0
mmcelwee,0.0,0.0,0.0,0.0
mmcgrath81,0.625,0.5,0.125,0.375
mmcguire89,0.0,0.166666666667,0.0,0.0
mmcintyre1527,0.0,0.0,0.0,0.0
mmckda,0.0,0.0,0.0,0.0
mmckennan,0.0,0.0,0.0,0.0
mmcnama4,0.0,0.0,0.0,0.0
MMD03,0.0,0.0,0.0,0.0
MMEHS1,0.0,0.0,0.0,0.0
mmeiler,0.0,0.0,0.0,0.0
mmelucinda,0.0,0.0,0.0,0.0
mmendoza2002,0.0,0.0,0.0,0.0
mmenocal,0.0,0.0,0.0,0.0
mmenon,0.0,0.0,0.0,0.0
mmepipi,0.0,0.0,0.0,0.0
mmessier,0.0,0.0,0.0,0.0
mmeyer101,0.0,0.142857142857,0.0,0.0
mmf4h5,0.0,0.0,0.0,0.0
mmfranco,0.0,0.0,0.0,0.0
mmg3327,1.0,1.0,1.0,1.0
MMGoblue,1.0,0.6875,0.0,0.0
mmgreef,0.0,0.0,0.0,0.0
mmh131,1.0,0.947368421053,1.0,1.0
mmhome,0.0,1.0,0.0,1.0
mmi323,0.0,0.0,0.0,0.0
mmian,0.0,0.0,0.0,0.0
mmicky,0.904761904762,0.857142857143,0.0,1.0
mmiehl,0.0,0.0,0.875,1.0
mmikemcgregor,0.0,0.0,0.0,0.0
mmill385,0.0,0.142857142857,0.0,0.0
MMILLER3,1.0,1.0,1.0,1.0
mmiller,0.0,0.0,0.0,0.8
MMills,0.0,0.0,0.0,0.0
mmitche7,0.0,0.0,0.0,0.0
mmitch,0.0,0.0,0.0,0.0
mmjesteadt,0.75,1.0,0.0,1.0
mmjones2,0.0,0.0,0.0,0.0
mmk07,0.0,0.0,0.0,0.0
mmk889,0.3,0.3,0.0,0.0
mmkitkat,1.0,0.842105263158,1.0,1.0
mmkyp3,0.0,0.0,0.0,0.0
mmk,1.0,1.0,1.0,1.0
mml26,0.0,0.0,0.0,0.0
mmlicata,0.0,0.0,0.0,0.0
mmm123,0.0,0.0,0.0,0.0
mmm127,0.0,0.0,0.0,0.0
MMM1984,0.0,0.0,0.0,0.0
mmm46,0.0,0.9,0.1,1.0
mmmajors,0.0,0.0,0.0,0.0
MMMbdg,0.0,0.0,0.0,0.0
mmmbop,0.2,0.8,0.0,1.0
mmmcake,0.4,0.6,0.2,0.8
mmmcc63,0.0,0.0,0.0,0.0
mmmcheeseooyes,1.0,1.0,1.0,1.0
mmmiller,0.0,0.0,0.0,0.0
mmmitche,0.0,0.0,0.0,0.0
mmmm2222,1.0,0.0,1.0,1.0
mmmmmdonut,1.0,1.0,1.0,1.0
mmmmm,1.0,0.642857142857,0.0714285714286,0.857142857143
mmn503,0.0,0.454545454545,0.0,0.454545454545
mmnmp20,0.0,0.0,0.0,0.0
mmohs2,0.0,0.0,0.0,0.0
mmolson,1.0,1.0,1.0,1.0
mmonica51,0.0,0.0,0.0,0.0
mmoore,0.0,0.0,0.0,0.0
mmorga,0.0,0.0,0.0,0.0
mmoskwa,0.0,0.0,0.0,0.0
mmouded,0.0,0.25,0.0,0.25
mmouse2007,0.0,0.0,0.0,0.0
mmoyer1,0.0,0.0,0.0,0.0
mmpatriot,0.0,0.0,0.0,0.0
mmr006,0.0,0.0,0.0,0.0
mmr05d,0.0,0.0,0.0,0.0
mmrappap,0.0,0.0,0.0,0.0
mmsaleh17,0.0,0.0,0.0,0.0
mmUF,0.0526315789474,1.0,1.0,1.0
mmulling,0.0,0.0,0.0,0.0
mmunters,0.333333333333,0.5,0.166666666667,1.0
mmurphy3,0.0,0.0,0.0,0.0
mmvet,1.0,1.0,1.0,1.0
mmwilde,0.0,1.0,1.0,1.0
mmwillette,0.555555555556,1.0,1.0,1.0
mmwillis,0.0,0.0,0.0,0.0
MMW,0.0,0.0,0.0,0.0
mmyelo,0.0,0.0,0.0,0.0
mn08,0.0,0.0,0.0,0.0
mn236608,0.0,0.0,0.0,0.0
mn3k,0.0,1.0,0.0,0.0
mn629,0.0,0.0,0.181818181818,0.181818181818
mn8421,0.0,0.75,0.0,1.0
Mnard22,0.0,0.0,1.0,1.0
mnb0225,0.0,0.0,0.0,0.0
mnb0615,0.0,0.0,0.0,0.0
MNbound,1.0,0.666666666667,1.0,1.0
mnboy05,0.333333333333,0.5,0.5,1.0
MNBoy,0.166666666667,0.916666666667,1.0,1.0
mnc454,0.0,0.0,0.0,0.0
mncjgaines,0.0,0.0,0.0,0.0
mnd435,0.0,0.0,0.0,0.0
Mndmazes,0.0,0.0,0.0,0.0
mnelson,0.0,0.0,0.0,0.0
Mnemeson,0.0,0.0,0.0,0.0
mnemonicmachine,0.0,0.0,0.0,0.0
mnemophobe,0.0,0.0,0.0,0.0
mnewboldc,0.0,0.0,0.0,0.0
mnewbold,0.0,0.0,0.0,0.0
mngauger,0.0,0.0,0.0,0.0
Mngliber,0.0,0.0,0.0,0.0
mngopher,0.0,0.0,0.0,0.0
mngraham,0.0,0.0,0.0,0.0
mnguyen629,0.0,0.0,0.0,0.0
mnibot,0.0,0.0,0.0,0.0
mnindc,0.153846153846,0.846153846154,0.0769230769231,0.692307692308
mnitido,0.2,0.5,0.0,0.9
mnjacks,0.0,0.0,0.0,0.0
mnkittel,0.75,1.0,0.75,1.0
mnklei2,0.0,0.583333333333,0.0833333333333,1.0
mnkybtlr,0.1,0.65,0.0,0.0
mnlaw784,0.529411764706,0.823529411765,0.0,1.0
mnliftinglady,0.0,0.0,0.1,0.1
mnlsh2014,1.0,1.0,0.0,1.0
Mnm22,0.882352941176,0.941176470588,0.941176470588,1.0
mnmdroz,0.0,0.0,0.0,0.0
mnmgirl24,0.0,0.0,0.0,0.0
MNM,0.0,0.0,0.0,0.0
mnnyc8,0.0,0.0,0.0,0.0
Mnorfolk,0.0,0.2,0.0,0.8
mnpcvbg,0.692307692308,0.538461538462,0.153846153846,1.0
mnredhead,0.0,0.0,0.0,0.0
mns258,0.0,0.0,0.0,0.0
mnseifert,1.0,1.0,1.0,1.0
mntaylor,1.0,0.6,1.0,1.0
MNTCAT,1.0,1.0,0.0,1.0
mntn10,0.636363636364,0.0909090909091,0.818181818182,1.0
mntrl630,1.0,1.0,0.0,1.0
mnunderachiever,1.0,0.909090909091,1.0,1.0
mnuzzo,0.0,0.941176470588,0.0,1.0
mnvivian,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0
mo082966,0.0,0.0,0.0,0.0
mo42186,0.0,0.0,0.0,0.0
moab4x,0.866666666667,1.0,1.0,1.0
moaimoai,0.909090909091,0.636363636364,0.0909090909091,1.0
Moan44,0.0,0.0,0.0,0.0
MoarRoar,0.0714285714286,1.0,0.214285714286,0.285714285714
Moba,0.714285714286,0.714285714286,0.571428571429,1.0
mobib,0.0,0.0,0.0,0.0
mobides,0.5,1.0,0.4,1.0
mobimano,0.0,0.0,0.0,0.0
mobiusnu,0.0,0.0,0.0,0.0
mobiustrip30,0.0,0.0,0.0,0.0
mobman,0.909090909091,1.0,1.0,1.0
mobogro2,0.0,0.0,0.0,0.0
mobogro,0.0,0.0,0.0,0.0
mobo,0.0,0.0,0.0,0.0
mobscuro,0.125,0.125,0.0,0.0
mobstar,0.0,0.0,0.0,0.0
MobyDick,0.846153846154,0.846153846154,1.0,1.0
mocha105,0.0,0.0,0.0,0.0
mochalatte,0.0,0.875,0.0,0.0
Mocharama,0.0,0.0,0.0,0.0
mocherpeppa,0.777777777778,0.833333333333,0.222222222222,1.0
mochizgrl,0.0,0.0,0.0,0.0
mochi,1.0,0.75,1.0,1.0
MoChLaw,0.8,1.0,1.0,1.0
mochuelo,0.0,0.0,0.0,0.0
mockalite,0.0,0.0,0.0,0.0
mockdk,1.0,0.875,1.0,1.0
Mocker21,1.0,1.0,0.0,1.0
mockerlord,0.0,0.733333333333,0.0,0.866666666667
Mockingbird,0.0,0.0,0.0,0.0
mockjock2011,0.047619047619,0.0,0.047619047619,0.761904761905
mocklobster,0.75,0.75,0.75,1.0
mocktrialman,0.12,0.04,0.12,0.12
mocktriathlete,0.0,0.0,0.0,0.0
MockTurtle,1.0,0.9,1.0,1.0
moclaire43,0.666666666667,1.0,0.0,0.0
moconnell2,0.0,0.0,0.0,0.0
modar,0.666666666667,0.944444444444,0.666666666667,0.888888888889
modelxcore,0.333333333333,0.666666666667,0.0,1.0
Moderna,0.3,0.3,0.7,0.8
ModernBelle,0.0,0.0,0.0,0.0
ModernCicero,0.666666666667,0.416666666667,0.0,1.0
ModernDayMilton,0.285714285714,0.428571428571,1.0,1.0
ModernEsther,0.0,0.0,0.0,0.0
modernprince,0.0909090909091,0.0,0.272727272727,1.0
modesta,0.0,0.0,0.0,0.0
modestyblaise,0.0,0.0,0.0,0.0
Modian,0.423076923077,0.730769230769,0.0769230769231,0.384615384615
modl,1.0,0.666666666667,1.0,1.0
modman,0.0,0.0,0.0,0.0
modu14rlife,0.823529411765,0.588235294118,0.882352941176,1.0
modularmix,0.0,0.0,0.0,0.0
modulusman7,0.0,0.0,0.0,0.0
modum03,0.0,0.0,0.0,0.0
modusponens,1.0,1.0,1.0,1.0
moduspwnus,0.0,0.0,0.0,0.0
modydevil,0.0,0.0,0.0,0.0
moe12000,0.0,0.0,0.0,0.0
moe120,0.0,0.0,0.0,0.0
moe21885,0.0,0.0,0.0,0.0
moe3rd,0.222222222222,0.111111111111,0.222222222222,0.222222222222
Moe718,0.0,0.75,0.5,1.0
moedjm11,0.666666666667,0.777777777778,0.0,1.0
MoeHawk,0.888888888889,0.888888888889,1.0,1.0
moejontana,0.0,0.0,0.0,0.0
MoeMG,0.0,0.0,0.0,0.0
moeps,0.0,0.0,0.0,0.0
moeszyslak,0.0,0.0,0.0,0.0
moe,0.0,0.0,0.0,0.0
moffman,0.0,0.0,0.0,0.0
mofo554,0.0,0.0,0.0,0.0
MogadishanPuppy,0.0,0.0,0.0,0.0
mogden2,0.0,0.0,0.0,1.0
moggendaz,0.0,0.0,0.0,1.0
moglidabear,0.833333333333,1.0,0.833333333333,1.0
mognet9,0.0,0.0,0.0,0.0
mogwai,0.0833333333333,0.791666666667,0.0,0.0
MohammedL,0.0,0.0,0.0,0.0
mohawk,0.111111111111,0.777777777778,0.0,0.888888888889
mohmohmohh,0.0,0.0,0.0,0.0
mohnblume,1.0,1.0,1.0,1.0
mohr2427,0.0,0.0,0.0,0.0
mohrmann1,0.0,0.0,0.0,0.0
mohsenm,0.0,0.0,0.0,0.0
MohsinIqbal,1.0,1.0,1.0,1.0
mohuq,0.0,0.0,0.0,0.0
moimson,1.0,1.0,0.0,1.0
MoishePippick,0.0,0.2,0.0,0.0
Moisy,0.0,0.0,0.0,0.0
moja2001,0.0,0.0,0.0,0.0
mojamma,0.0,0.0,0.0,0.0
mojavewolf,0.714285714286,0.857142857143,1.0,1.0
mojokarma,0.0,0.0,0.0,0.0
mojomeltdown,1.0,1.0,1.0,1.0
MojoPin,0.0909090909091,0.181818181818,0.0909090909091,1.0
Mojo,0.0,0.0,0.0,0.0
mok749,0.7,1.0,0.7,0.9
moka42,0.0,0.0,0.0,0.0
mokay78,0.0555555555556,0.0,0.0,0.555555555556
mokaya,0.0,0.0,0.0,0.0
MOKE4311,1.0,0.833333333333,1.0,1.0
MOL5266,0.0,0.0,0.0,0.0
molaw,0.285714285714,0.285714285714,0.0,0.857142857143
molazapuku,1.0,0.913043478261,1.0,1.0
mole777,0.0,0.0,0.0,0.0
moleculex17,0.0,0.0,0.0,0.0
molekular,1.0,0.5,0.0,0.0
moleman,0.826086956522,1.0,0.739130434783,1.0
molequeld,0.538461538462,0.769230769231,0.0769230769231,0.615384615385
Moler,0.0,0.0,0.0,0.0
molitorn,0.0,0.0,0.0,0.0
mollie62587,0.0,0.0,0.0,0.0
molliebyron,0.0,0.0,0.0,0.0
molliered77,0.625,1.0,1.0,1.0
molli,0.0,0.0,0.0,0.0
molls76,1.0,0.75,0.0,1.0
molls,0.0,0.0,0.0,0.0
molly82,0.0,0.111111111111,0.0,0.111111111111
Molly98,0.0,0.0,0.0,0.0
mollyees,1.0,0.555555555556,0.0,1.0
mollyefifer,0.0,0.0,0.0,0.0
mollyfinn,0.0,0.1,0.0,0.0
MollyMay,0.166666666667,0.5,0.0,1.0
mollymcd9,0.0,0.0,0.0,0.0
mollymcqueen,0.0,0.0,0.0,0.0
MollyMM07,0.0,0.0,0.0,0.0
mollynoch,0.0,0.0,0.0,0.0
mollyroth,0.0,0.0,0.0,0.0
mollysimmons,0.0,0.0,0.0,0.0
MollyV,0.0,0.0,0.0,0.0
molly,0.0,0.923076923077,0.0,1.0
molman911,0.0,0.0,0.0,0.0
mols328,0.875,0.75,0.0,1.0
MoltenBoron,0.75,0.875,1.0,1.0
molya,0.0,0.0,0.0,0.0
mom2barney,0.0,0.0,0.0,0.0
mom2toby,0.428571428571,0.571428571429,0.0,0.892857142857
momara,0.941176470588,0.588235294118,1.0,1.0
momiller27,0.0,0.0,0.0,0.0
MomLaura,0.0,0.0,0.0,0.0
momma90505,1.0,0.5,1.0,1.0
mommalee,0.444444444444,0.777777777778,0.333333333333,0.777777777778
MommyAtLaw,1.0,1.0,1.0,1.0
Mommymaid1,0.0,0.0,0.0,0.0
momo2002,0.0,0.0,0.0,0.0
momo32t,0.0,0.0,1.0,1.0
momo7,0.0,0.0,0.0,0.0
momoftwotoddlers,1.0,0.0,1.0,1.0
momomingyu,0.0,0.0,0.0,0.0
momomonster,0.0,0.0,0.0,0.0
MoMoney,0.0,0.0,0.0,0.0
momonique,0.0,0.0,0.0,0.0
momorun2004,0.0,0.0,0.0,0.0
momoyeu,0.0,0.0,0.0,0.0
momtoalex,0.0,0.0,0.0,0.0
monadsrule,0.0,0.0,0.0,0.0
monaereiqat,0.0,0.0,0.0,0.0
monaghan,0.0,0.0,0.0,0.0
monalisamontague,0.0,0.0,0.0,0.0
monard26,0.0,0.0,0.0,0.0
mona,1.0,1.0,1.0,1.0
monboddo,0.0,1.0,1.0,1.0
MondayX,1.0,0.75,1.0,1.0
monday,0.0,0.0,0.0,0.0
monde156,1.0,0.5,0.0,1.0
mondess,0.0,0.0,0.0,0.0
MonDG2,0.833333333333,0.5,1.0,1.0
mondonalds,0.0,0.0,0.0,0.0
Mondo,0.0,0.0,0.0,0.0
moneeeca,0.0,0.0833333333333,0.0,0.25
moneil05,1.0,1.0,1.0,1.0
moneiljr,0.0,0.0,0.0,0.0
moneque01,0.0,0.0,0.0,0.0
money99,0.0,0.0,0.0,0.0
moneyball026,0.846153846154,0.923076923077,0.846153846154,1.0
moneyball,1.0,1.0,1.0,1.0
Moneyface,0.0,0.0,0.0,0.0
MoneyHungryGollum,0.0,0.0,0.0,0.0
moneyidb08,1.0,1.0,1.0,1.0
moneymind,0.0,0.0,0.0,0.0
Moneypenny,1.0,0.916666666667,0.916666666667,1.0
moneypenwr,0.0,0.0,0.0,0.0
moneyshot,0.0,0.0,1.0,1.0
moneytheclown,0.0,0.0,0.0,0.0
mongi,0.0,0.0,0.0,0.0
mongolian,0.0,0.2,0.0,1.0
